編號 No.,區 District,地址 Address,家居檢疫最後日期 End Date of Home Quarantine Order
2575,九龍城 Kowloon City,"炮仗街99號欣榮花園6座
BLOCK 6, JUBILANT PLACE, NO.99 PAU CHUNG STREET",11/3/2020
2576,九龍城 Kowloon City,"紅湖大廈
HUNG WU BUILDING",11/3/2020
2577,九龍城 Kowloon City,"紅磡大廈
HUNG HUM MANSION",11/3/2020
2578,九龍城 Kowloon City,"海逸道8號海逸豪園悅濤灣15A座
COSTA DEL SOL TOWER 15A, LAGUNA VERDE PHASE 3, NO.8 LAGUNA VERDE AVENUE",11/3/2020
2579,九龍城 Kowloon City,"馬頭涌道90-98號福安大廈A座
BLOCK A, FOK ON BUILDING, NO.90-98 MA TAU CHUNG ROAD",11/3/2020
2580,九龍城 Kowloon City,"馬頭圍邨芙蓉樓
HIBISCUS HOUSE, MA TAU WAI ESTATE",11/3/2020
2581,九龍城 Kowloon City,"馬頭圍邨洋葵樓
GERANIUM HOUSE, MA TAU WAI ESTATE",11/3/2020
2582,九龍城 Kowloon City,"常盛街28號皓畋8座
TOWER 8, MANTIN HEIGHTS, NO.28 SHEUNG SHING STREET",11/3/2020
2583,九龍城 Kowloon City,"船景街9號黃埔花園9期5座
BLOCK 5, PHASE 9, WHAMPOA GARDEN, NO.9 SHUNG KING STREET",11/3/2020
2584,九龍城 Kowloon City,"船景街9號黃埔花園錦桃苑9座
BLOCK 9, CHERRY MANSIONS, WHAMPOA GARDEN, NO.9 SHUNG KING STREET",11/3/2020
2585,九龍城 Kowloon City,"筆架山道1號畢架山一號11座
BLOCK 11, ONE BEACON HILL, NO.1 BEACON HILL ROAD",11/3/2020
2586,九龍城 Kowloon City,"隆基大樓
LOONG KING MANSION",11/3/2020
2587,九龍城 Kowloon City,"黃埔花園五期6座
BLOCK 6, WHAMPOA GARDEN PHASE 5",11/3/2020
2588,九龍城 Kowloon City,"愛景街8號海濱南岸1座
BLOCK 1, HARBOUR PLACE, NO.8 OI KING STREET",11/3/2020
2589,九龍城 Kowloon City,"新碼頭街38號翔龍灣2座
BLOCK 2, GRAND WATERFRONT, NO.38 SAN MA TAU STREET",11/3/2020
2590,九龍城 Kowloon City,"源成大廈
YUEN SHING BUILDING",11/3/2020
2591,九龍城 Kowloon City,"賈炳達道63號
NO.63 CARPENTER ROAD",11/3/2020
2592,九龍城 Kowloon City,"嘉景軒
KAR KING MANSION",11/3/2020
2593,九龍城 Kowloon City,"榮光街72號
NO.72 WING KWONG STREET",11/3/2020
2594,九龍城 Kowloon City,"榮光街88號
NO.88 WING KWONG STREET",11/3/2020
2595,九龍城 Kowloon City,"歌和臺
CORNWALL TERRACE",11/3/2020
2596,九龍城 Kowloon City,"漆馬大廈
CHAT MA BUILDING",11/3/2020
2597,九龍城 Kowloon City,"樂民新邨樂基樓A座
BLOCK A, LOK KEI LAU, LOK MAN SUN CHUEN",11/3/2020
2598,九龍城 Kowloon City,"機利士南路69號
NO.69 GILLIES AVENUE SOUTH",11/3/2020
2599,九龍城 Kowloon City,"興利大廈
HING LEE BUILDING",11/3/2020
2600,九龍城 Kowloon City,"龍譽1B座
VIBE CENTRO TOWER 1B",11/3/2020
2601,九龍城 Kowloon City,"駿發街11號
NO.11 TSUN FAT STREET",11/3/2020
2602,九龍城 Kowloon City,"譚公道144號
NO.144 TAM KUNG ROAD",11/3/2020
2603,九龍城 Kowloon City,"譚公道73號
NO.73 TAM KUNG ROAD",11/3/2020
2604,九龍城 Kowloon City,"麗華街3號
NO.3 LAI WA STREET",11/3/2020
2605,九龍城 Kowloon City,"麗華街5號
NO.5 LAI WA STREET",11/3/2020
2606,九龍城 Kowloon City,"寶其利街2G號黃埔唐樓A座
BLOCK A, WHAMPOA BUILDING, NO.2G BULKELEY STREET",11/3/2020
2607,九龍城 Kowloon City,"鶴齡街1號
NO.1 HOK LING STREET",11/3/2020
2608,九龍城 Kowloon City,"ONE HOMANTIN 2座
ONE HOMANTIN TOWER 2",12/3/2020
2609,九龍城 Kowloon City,"土瓜灣道239A號益豐大廈D座
BLOCK D, I-FENG MANSION, NO.239A TO KWA WAN ROAD",12/3/2020
2610,九龍城 Kowloon City,"土瓜灣道80M號定安大廈E座
BLOCK E, HONOUR BUILDING, NO.80M TO KWA WAN ROAD",12/3/2020
2611,九龍城 Kowloon City,"友誠大廈
LOYAL MANSION",12/3/2020
2612,九龍城 Kowloon City,"天寰星寰匯2座
STAR WAVES BLOCK 2, VICTORIA SKYE",12/3/2020
2613,九龍城 Kowloon City,"天鑄5座
BLOCK 5, ULTIMA",12/3/2020
2614,九龍城 Kowloon City,"天鑄6座
BLOCK 6, ULTIMA",12/3/2020
2615,九龍城 Kowloon City,"天鑄7座
BLOCK 7, ULTIMA",12/3/2020
2616,九龍城 Kowloon City,"半山壹號半山徑16號
CELESTIAL HEIGHTS, 16 CELESTIAL AVENUE",12/3/2020
2617,九龍城 Kowloon City,"必嘉街120號黃埔花園翠楊苑6座
BLOCK 6, WILLOW MANSIONS, WHAMPOA GARDEN, NO.120 BAKER STREET",12/3/2020
2618,九龍城 Kowloon City,"必嘉街32號
NO.32 BAKER STREET",12/3/2020
2619,九龍城 Kowloon City,"民樂街 21號
NO.21 MAN LOK STREET",12/3/2020
2620,九龍城 Kowloon City,"安和園安福大廈第二期
PHASE II, ON FOOK BUILDING, ON WO YUEN",12/3/2020
2621,九龍城 Kowloon City,"何文田邨采文樓
CHOI MAN HOUSE, HO MAN TIN ESTATE",12/3/2020
2622,九龍城 Kowloon City,"宋皇臺道38號傲雲峰7座
BLOCK 7, SKY TOWER, NO.38 SUNG WONG TOI ROAD",12/3/2020
2623,九龍城 Kowloon City,"亞皆老街204號君柏2座
BLOCK 2, THE ZUMURUD, NO.204 ARGYLE STREET",12/3/2020
2624,九龍城 Kowloon City,"忠信街1號
NO.1 CHUNG SUN STREET",12/3/2020
2625,九龍城 Kowloon City,"怡安閣A座
BLOCK A, YEE ON COURT",12/3/2020
2626,九龍城 Kowloon City,"明園
MING GARDEN",12/3/2020
2627,九龍城 Kowloon City,"金倫樓
CAMERON MANSION",12/3/2020
2628,九龍城 Kowloon City,"俊民苑文蘭閣C座
BLOCK C, MAN LAN HOUSE, CHUN MAN COURT",12/3/2020
2629,九龍城 Kowloon City,"冠熹苑
KWUN HEI COURT",12/3/2020
2630,九龍城 Kowloon City,"南角道54-56號
NO.54-56 NAM KOK ROAD",12/3/2020
2631,九龍城 Kowloon City,"紅荔道8號半島豪庭5座
BLOCK 5, ROYAL PENINSULA, NO.8 HUNG LAI ROAD",12/3/2020
2632,九龍城 Kowloon City,"紅磡邨紅曜樓(第3座)3座
BLOCK 3, HUNG YIU HOUSE (BLK 3), HUNG HOM ESTATE",12/3/2020
2633,九龍城 Kowloon City,"美景街13號
NO.13 MEI KING STREET",12/3/2020
2634,九龍城 Kowloon City,"家維邨家邦樓
KA BONG LAU, KA WAI CHUEN",12/3/2020
2635,九龍城 Kowloon City,"海逸道8號海逸豪園悅濤灣11座
BLOCK 11, COSTA DEL SOL, LAGUNA VERDE, NO.8 LAGUNA VERDE AVENUE",12/3/2020
2636,九龍城 Kowloon City,"馬頭圍道97號
NO.97 MA TAU WAI ROAD",12/3/2020
2637,九龍城 Kowloon City,"偉恒昌新邨昌景閣J座
BLOCK J, CHONG CHIEN COURT, WYLER GARDENS",12/3/2020
2638,九龍城 Kowloon City,"啓晴邨樂晴樓
LOK CHING HOUSE, KAI CHING ESTATE",12/3/2020
2639,九龍城 Kowloon City,"啟朗苑B座
BLOCK B, KAI LONG COURT",12/3/2020
2640,九龍城 Kowloon City,"常盛街28號皓畋1座
BLOCK 1, MANTIN HEIGHTS, NO.28 SHEUNG SHING STREET",12/3/2020
2641,九龍城 Kowloon City,"捷通大廈
CHIAP THONG BUILDING",12/3/2020
2642,九龍城 Kowloon City,"畢架山一號12座
BLOCK 12, ONE BEACON HILL",12/3/2020
2643,九龍城 Kowloon City,"船景街7號黃埔花園棕櫚苑3座
BLOCK 3, PALM MANSIONS, WHAMPOA GARDEN, NO.7 SHUNG KING STREET",12/3/2020
2644,九龍城 Kowloon City,"鹿鳴街13號
NO.13 LUK MING STREET",12/3/2020
2645,九龍城 Kowloon City,"雲門
EDEN GATE",12/3/2020
2646,九龍城 Kowloon City,"黃埔新邨安華樓H座
BLOCK H, ON WAH BUILDING, WHAMPOA ESTATE",12/3/2020
2647,九龍城 Kowloon City,"愛民邨德民樓
TAK MAN HOUSE, OI MAN ESTATE",12/3/2020
2648,九龍城 Kowloon City,"愛民邨禮民樓
LAI MAN HOUSE, OI MAN ESTATE",12/3/2020
2649,九龍城 Kowloon City,"愛景街8號海濱南岸2座
BLOCK 2, HARBOUR PLACE, NO.8 OI KING STREET",12/3/2020
2650,九龍城 Kowloon City,"新碼頭街38號翔龍灣3座
BLOCK 3, GRAND WATERFRONT, NO.38 SAN MA TAU STREET",12/3/2020
2651,九龍城 Kowloon City,"獅子石道11A號
NO.11A LION ROCK ROAD",12/3/2020
2652,九龍城 Kowloon City,"落山道78號美景樓II座
BLOCK II, MEI KING MANSION, NO.78 LOK SHAN ROAD",12/3/2020
2653,九龍城 Kowloon City,"僑發大廈
KIU FAT MANSION",12/3/2020
2654,九龍城 Kowloon City,"榮光街100號
NO.100 WING KWONG STREET",12/3/2020
2655,九龍城 Kowloon City,"碧華花園3座
BLOCK 3, BEVERLY VILLAS",12/3/2020
2656,九龍城 Kowloon City,"福佬村道2B號
NO.2B FUK LO TSUN ROAD",12/3/2020
2657,九龍城 Kowloon City,"福祥大廈
FORTUNE BUILDING",12/3/2020
2658,九龍城 Kowloon City,"窩打老道75號
75 WATERLOO ROAD",12/3/2020
2659,九龍城 Kowloon City,"德康街6號黃埔花園紫荊苑2座
BLOCK 2, BAUHINIA MANSIONS, WHAMPOA GARDEN, NO.6 TAK HONG STREET",12/3/2020
2660,九龍城 Kowloon City,"德豐街8號黃埔花園百合苑4座
BLOCK 4, LILY MANSIONS, WHAMPOA GARDEN, NO.8 TAK FUNG STREET",12/3/2020
2661,九龍城 Kowloon City,"樂民新邨樂善樓G座
BLOCK G, LOK SEEN LAU, LOK MAN SUN CHUEN",12/3/2020
2662,九龍城 Kowloon City,"興華大廈
HING WAH BUILDING",12/3/2020
2663,九龍城 Kowloon City,"錦堂樓
KAM TONG BUILDING",12/3/2020
2664,九龍城 Kowloon City,"儲君閣
WALE'S COURT",12/3/2020
2665,九龍城 Kowloon City,"環海．東岸環海．東岸１Ａ座
UPEER EAST TOWER 1A, UPPER EAST",12/3/2020
2666,九龍城 Kowloon City,"聯成大廈龍圖閣
LUNG TO COURT, UNITED BUILDING",12/3/2020
2667,九龍城 Kowloon City,"聯成大廈鴻運閣
HUNG WAN COURT, UNITED BUILDING",12/3/2020
2668,九龍城 Kowloon City,"寶其利街2G號黃埔唐樓A座
BLOCK A, WHAMPOA BUILDING, NO.2G BULKELEY STREET",12/3/2020
2669,九龍城 Kowloon City,"鷹揚街16號
NO.16 YING YEUNG STREET",12/3/2020
2670,九龍城 Kowloon City,"OASIS KAI TAK第１座
OASIS KAI TAK TOWER 1",13/3/2020
2671,九龍城 Kowloon City,"九龍城道199號
NO.199 KOWLOON CITY ROAD",13/3/2020
2672,九龍城 Kowloon City,"九龍城道88號
NO.88 KOWLOON CITY ROAD",13/3/2020
2673,九龍城 Kowloon City,"下鄉道33A號
NO.33A HA HEUNG ROAD",13/3/2020
2674,九龍城 Kowloon City,"土瓜灣大廈
TOKWAWAN MANSION",13/3/2020
2675,九龍城 Kowloon City,"土瓜灣道25號
NO.25 TO KWA WAN ROAD",13/3/2020
2676,九龍城 Kowloon City,"天富大廈
TIEN FU BUILDING",13/3/2020
2677,九龍城 Kowloon City,"天寰天海匯第２座
OCEAN WAVES TOWER 2, VICTORIA SKYE",13/3/2020
2678,九龍城 Kowloon City,"必嘉街121號黃埔花園金柏苑1座
BLOCK 1, JUNIPER MANSIONS, WHAMPOA GARDEN, NO.121 BAKER STREET",13/3/2020
2679,九龍城 Kowloon City,"必嘉街99號黃埔唐樓C座
BLOCK C, WHAMPOA BUILDING, NO.99 BAKER STREET",13/3/2020
2680,九龍城 Kowloon City,"成德大廈
SHING TAK MANSION",13/3/2020
2681,九龍城 Kowloon City,"何文田山1號
NO.1 HO MAN TIN HILL",13/3/2020
2682,九龍城 Kowloon City,"何文田邨欣文樓
YAN MAN HOUSE, HO MAN TIN ESTATE",13/3/2020
2683,九龍城 Kowloon City,"何文田邨適文樓
SIK MAN HOUSE, HO MAN TIN ESTATE",13/3/2020
2684,九龍城 Kowloon City,"何文田邨靜文樓
CHING MAN HOUSE, HO MAN TIN ESTATE",13/3/2020
2685,九龍城 Kowloon City,"明華閣
MING WAH COURT",13/3/2020
2686,九龍城 Kowloon City,"東海大樓
TUNG HOI BUILDING",13/3/2020
2687,九龍城 Kowloon City,"東興大樓
TUNG HING BUILDING",13/3/2020
2688,九龍城 Kowloon City,"東寶大樓
TUNG PO BUILDING",13/3/2020
2689,九龍城 Kowloon City,"金碧大廈
KAM BIT BUILDING",13/3/2020
2690,九龍城 Kowloon City,"俊民苑文愛閣K座
BLOCK K, MAN OI HOUSE, CHUN MAN COURT",13/3/2020
2691,九龍城 Kowloon City,"城南道42號
NO.42 SOUTH WALL ROAD",13/3/2020
2692,九龍城 Kowloon City,"城南道80號
NO.80 SOUTH WALL ROAD",13/3/2020
2693,九龍城 Kowloon City,"紅磡邨紅昕樓
HUNG YAN HOUSE, HUNG HOM ESTATE",13/3/2020
2694,九龍城 Kowloon City,"紅磡邨紅暉樓
HUNG FAI HOUSE, HUNG HOM ESTATE",13/3/2020
2695,九龍城 Kowloon City,"美景街9號
NO.9 MEI KING STREET",13/3/2020
2696,九龍城 Kowloon City,"真善美村至真樓
CHI CHUN LAU, CHUN SEEN MEI CHUEN",13/3/2020
2697,九龍城 Kowloon City,"馬頭圍道101號
NO.101 MA TAU WAI ROAD",13/3/2020
2698,九龍城 Kowloon City,"馬頭圍道222-228號
NO.222-228 MA TAU WAI ROAD",13/3/2020
2699,九龍城 Kowloon City,"馬頭圍道338號
NO.338 MA TAU WAI ROAD",13/3/2020
2700,九龍城 Kowloon City,"啓晴邨欣晴樓(第3座)3座
BLOCK 3, YAN CHING HOUSE (BLK 3), KAI CHING ESTATE",13/3/2020
2701,九龍城 Kowloon City,"啓晴邨悅晴樓
YUET CHING HOUSE, KAI CHING ESTATE",13/3/2020
2702,九龍城 Kowloon City,"啓晴邨康晴樓(第1座)1座
BLOCK 1, HONG CHING HOUSE (BLK 1), KAI CHING ESTATE",13/3/2020
2703,九龍城 Kowloon City,"啓晴邨樂晴樓(第2座)2座
BLOCK 2, LOK CHING HOUSE (BLK 2), KAI CHING ESTATE",13/3/2020
2704,九龍城 Kowloon City,"常樂邨常樂樓
SHEUNG LOK HOUSE, SHEUNG LOK ESTATE",13/3/2020
2705,九龍城 Kowloon City,"船景街9號黃埔花園錦桃苑2座
BLOCK 2, CHERRY MANSIONS, WHAMPOA GARDEN, NO.9 SHUNG KING STREET",13/3/2020
2706,九龍城 Kowloon City,"船景街9號黃埔花園錦桃苑5座
BLOCK 5, CHERRY MANSIONS, WHAMPOA GARDEN, NO.9 SHUNG KING STREET",13/3/2020
2707,九龍城 Kowloon City,"船景街9號黃埔花園錦桃苑7座
BLOCK 7, CHERRY MANSIONS, WHAMPOA GARDEN, NO.9 SHUNG KING STREET",13/3/2020
2708,九龍城 Kowloon City,"勝利道7-7G號
NO.7-7G VICTORY AVENUE",13/3/2020
2709,九龍城 Kowloon City,"港圖灣
BAYVIEW",13/3/2020
2710,九龍城 Kowloon City,"傲形
AXIS",13/3/2020
2711,九龍城 Kowloon City,"愛民邨德民樓
TAK MAN HOUSE, OI MAN ESTATE",13/3/2020
2712,九龍城 Kowloon City,"愛景街8號海濱南岸2座
BLOCK 2, HARBOUR PLACE, NO.8 OI KING STREET",13/3/2020
2713,九龍城 Kowloon City,"愛景街8號海濱南岸4座
BLOCK 4, HARBOUR PLACE, NO.8 OI KING STREET",13/3/2020
2714,九龍城 Kowloon City,"愛景街8號海濱南岸6座
BLOCK 6, HARBOUR PLACE, NO.8 OI KING STREET",13/3/2020
2715,九龍城 Kowloon City,"愛華閣1期
PHASE 1, EDWARDIAN HEIGHTS",13/3/2020
2716,九龍城 Kowloon City,"新碼頭街38號翔龍灣2座
BLOCK 2, GRAND WATERFRONT, NO.38 SAN MA TAU STREET",13/3/2020
2717,九龍城 Kowloon City,"僑發大廈
KIU FAT MANSION",13/3/2020
2718,九龍城 Kowloon City,"榮光街4號
NO.4 WING KWONG STREET",13/3/2020
2719,九龍城 Kowloon City,"福家大廈
FUKA BUILDING",13/3/2020
2720,九龍城 Kowloon City,"福運大廈
FOOK WAN MANSION",13/3/2020
2721,九龍城 Kowloon City,"德康街3號黃埔花園銀竹苑5座
BLOCK 5, BAMBOO MANSIONS, WHAMPOA GARDEN, NO.3 TAK HONG STREET",13/3/2020
2722,九龍城 Kowloon City,"德康街3號黃埔花園銀竹苑7座
BLOCK 7, BAMBOO MANSIONS, WHAMPOA GARDEN, NO.3 TAK HONG STREET",13/3/2020
2723,九龍城 Kowloon City,"樂民新邨樂智樓H座
BLOCK H, LOK CHEE LAU, LOK MAN SUN CHUEN",13/3/2020
2724,九龍城 Kowloon City,"樂民新邨樂鄰樓F座
BLOCK F, LOK LUN LAU, LOK MAN SUN CHUEN",13/3/2020
2725,九龍城 Kowloon City,"興仁街19號
NO.19 HING YAN STREET",13/3/2020
2726,九龍城 Kowloon City,"蕪湖街78號
NO.78 WUHU STREET",13/3/2020
2727,九龍城 Kowloon City,"薈然徑8號何文田山畔1座
BLOCK 1, HOMANTIN HILLSIDE, NO.8 WAI YIN PATH",13/3/2020
2728,九龍城 Kowloon City,"譚公道65號
NO.65 TAM KUNG ROAD",13/3/2020
2729,九龍城 Kowloon City,"鷹揚街25號
NO.25 YING YEUNG STREET",13/3/2020
2730,九龍城 Kowloon City,"下鄉道8號
NO.8 HA HEUNG ROAD",14/3/2020
2731,九龍城 Kowloon City,"土瓜灣興賢街3號
NO.3 HING YIN STREET, TO KWA WAN",14/3/2020
2732,九龍城 Kowloon City,"中南大廈
CHUNG NAM MANSION",14/3/2020
2733,九龍城 Kowloon City,"仁昌大樓
YEN CHEONG BUILDING",14/3/2020
2734,九龍城 Kowloon City,"加多利軒
SEVEN VICTORY AVENUE",14/3/2020
2735,九龍城 Kowloon City,"永耀街7號
NO.7 WING YIU STREET",14/3/2020
2736,九龍城 Kowloon City,"安康大廈
ON HONG BUILDING",14/3/2020
2737,九龍城 Kowloon City,"旭日豪庭
SUNRISE VILLA",14/3/2020
2738,九龍城 Kowloon City,"何文田邨逸文樓
YAT MAN HOUSE, HO MAN TIN ESTATE",14/3/2020
2739,九龍城 Kowloon City,"庇利街21號
NO.21 BAILEY STREET",14/3/2020
2740,九龍城 Kowloon City,"亞皆老街102號
NO.102 ARGYLE STREET",14/3/2020
2741,九龍城 Kowloon City,"定安大廈B座
BLOCK B, HONOUR BUILDING",14/3/2020
2742,九龍城 Kowloon City,"明安街15號黃埔唐樓B座
BLOCK B, WHAMPOA BUILDING, NO.15 MING ON STREET",14/3/2020
2743,九龍城 Kowloon City,"明倫街12號
NO.12 MING LUN STREET",14/3/2020
2744,九龍城 Kowloon City,"金時閣
GOLDTONE COURT",14/3/2020
2745,九龍城 Kowloon City,"金翠苑A座
BLOCK A, JADE COURT",14/3/2020
2746,九龍城 Kowloon City,"南角道43號
NO.43 NAM KOK ROAD",14/3/2020
2747,九龍城 Kowloon City,"建安大廈
KIN ON MANSION",14/3/2020
2748,九龍城 Kowloon City,"珏堡
LE CHATEAU",14/3/2020
2749,九龍城 Kowloon City,"紅荔道8號半島豪庭1座
BLOCK 1, ROYAL PENINSULA, NO.8 HUNG LAI ROAD",14/3/2020
2750,九龍城 Kowloon City,"紅荔道8號半島豪庭2座
BLOCK 2, ROYAL PENINSULA, NO.8 HUNG LAI ROAD",14/3/2020
2751,九龍城 Kowloon City,"紅荔道8號半島豪庭3座
BLOCK 3, ROYAL PENINSULA, NO.8 HUNG LAI ROAD",14/3/2020
2752,九龍城 Kowloon City,"紅磡邨紅日樓
HUNG YAT HOUSE, HUNG HOM ESTATE",14/3/2020
2753,九龍城 Kowloon City,"紅磡邨紅曜樓(第3座)3座
BLOCK 3, HUNG YIU HOUSE (BLK 3), HUNG HOM ESTATE",14/3/2020
2754,九龍城 Kowloon City,"紅磡灣街2號紅磡灣中心L座
BLOCK L, HUNGHOM BAY CENTER, NO.2 HUNG HOM WAN STREET",14/3/2020
2755,九龍城 Kowloon City,"美善同里1號
NO.1 MAIDSTONE LANE",14/3/2020
2756,九龍城 Kowloon City,"美景街12號美景樓1期
BLOCK I, MEI KING MANSION, NO.12 MEI KING STREET",14/3/2020
2757,九龍城 Kowloon City,"美景街20號美景樓1期
BLOCK I, MEI KING MANSION, NO.20 MEI KING STREET",14/3/2020
2758,九龍城 Kowloon City,"美景街2號美景樓I座
BLOCK I, MEI KING MANSION, NO.2 MEI KING STREET",14/3/2020
2759,九龍城 Kowloon City,"美景街4號美景樓1期
BLOCK I, MEI KING MANSION, NO.4 MEI KING STREET",14/3/2020
2760,九龍城 Kowloon City,"美景街81號偉恒昌新邨昌景閣B座
BLOCK B, CHONG CHIEN COURT, WYLER GARDENS, NO.81 MEI KING STREET",14/3/2020
2761,九龍城 Kowloon City,"悅目
LA LUMIERE",14/3/2020
2762,九龍城 Kowloon City,"海逸道8號海逸豪園19座
BLOCK 19, LAGUNA VERDE, NO.8 LAGUNA VERDE AVENUE",14/3/2020
2763,九龍城 Kowloon City,"海逸道8號海逸豪園悅濤灣12A座
BLOCK 12A, COSTA DEL SOL, LAGUNA VERDE, NO.8 LAGUNA VERDE AVENUE",14/3/2020
2764,九龍城 Kowloon City,"海逸道8號海逸豪園悅濤灣15A座
COSTA DEL SOL TOWER 15A, LAGUNA VERDE PHASE 3, NO.8 LAGUNA VERDE AVENUE",14/3/2020
2765,九龍城 Kowloon City,"馬頭圍邨水仙樓
NARCISSUS HOUSE, MA TAU WAI ESTATE",14/3/2020
2766,九龍城 Kowloon City,"馬頭圍邨夜合樓
MAGNOLIA HOUSE, MA TAU WAI ESTATE",14/3/2020
2767,九龍城 Kowloon City,"馬頭圍道197-199號
NO.197-199 MA TAU WAI ROAD",14/3/2020
2768,九龍城 Kowloon City,"偉景街10號偉恒昌新邨偉景閣I座
BLOCK I, WEI CHIEN COURT, WYLER GARDENS, NO.10 WAI KING STREET",14/3/2020
2769,九龍城 Kowloon City,"啓晴邨樂晴樓(第2座)2座
BLOCK 2, LOK CHING HOUSE (BLK 2), KAI CHING ESTATE",14/3/2020
2770,九龍城 Kowloon City,"常盛街28號皓畋2座
BLOCK 2, MANTIN HEIGHTS, NO.28 SHEUNG SHING STREET",14/3/2020
2771,九龍城 Kowloon City,"常盛街28號皓畋7座
BLOCK 7, MANTIN HEIGHTS, NO.28 SHEUNG SHING STREET",14/3/2020
2772,九龍城 Kowloon City,"常盛街28號皓畋8座
TOWER 8, MANTIN HEIGHTS, NO.28 SHEUNG SHING STREET",14/3/2020
2773,九龍城 Kowloon City,"船景街9號黃埔花園錦桃苑10座
BLOCK 10, CHERRY MANSIONS, WHAMPOA GARDEN, NO.9 SHUNG KING STREET",14/3/2020
2774,九龍城 Kowloon City,"黃埔新邨可榮樓
HO WING BUILDING, WHAMPOA ESTATE",14/3/2020
2775,九龍城 Kowloon City,"黃埔新邨永貴樓A座
BLOCK A, WING KWAI BUILDING, WHAMPOA ESTATE",14/3/2020
2776,九龍城 Kowloon City,"黃埔新邨安富樓
ON FU BUILDING, WHAMPOA ESTATE",14/3/2020
2777,九龍城 Kowloon City,"黃埔新邨景富樓W座
BLOCK W, KING FU BUILDING, WHAMPOA ESTATE",14/3/2020
2778,九龍城 Kowloon City,"黃埔新邨遠華樓
YUEN WAH BUILDING, WHAMPOA ESTATE",14/3/2020
2779,九龍城 Kowloon City,"黃埔新邨遠榮樓
YUEN WING BUILDING, WHAMPOA ESTATE",14/3/2020
2780,九龍城 Kowloon City,"黃埔新邨樂貴樓
ON FU BUILDING, WHAMPOA ESTATE",14/3/2020
2781,九龍城 Kowloon City,"愛民邨新民樓
SUN MAN HOUSE, OI MAN ESTATE",14/3/2020
2782,九龍城 Kowloon City,"愛民邨衛民樓
WAI MAN HOUSE, OI MAN ESTATE",14/3/2020
2783,九龍城 Kowloon City,"愛景街8號海濱南岸1座
BLOCK 1, HARBOUR PLACE, NO.8 OI KING STREET",14/3/2020
2784,九龍城 Kowloon City,"愛景街8號海濱南岸3座
BLOCK 3, HARBOUR PLACE, NO.8 OI KING STREET",14/3/2020
2785,九龍城 Kowloon City,"愛景街8號海濱南岸5座
BLOCK 5, HARBOUR PLACE, NO.8 OI KING STREET",14/3/2020
2786,九龍城 Kowloon City,"愛景街8號海濱南岸7座
BLOCK 7, HARBOUR PLACE, NO.8 OI KING STREET",14/3/2020
2787,九龍城 Kowloon City,"新安大樓
SANG ON BUILDING",14/3/2020
2788,九龍城 Kowloon City,"新碼頭街38號翔龍灣3座
BLOCK 3, GRAND WATERFRONT, NO.38 SAN MA TAU STREET",14/3/2020
2789,九龍城 Kowloon City,"新碼頭街38號翔龍灣5座
BLOCK 5, GRAND WATERFRONT, NO.38 SAN MA TAU STREET",14/3/2020
2790,九龍城 Kowloon City,"源成大廈
YUEN SHING BUILDING",14/3/2020
2791,九龍城 Kowloon City,"嘉匯9座
BLOCK 9, K.CITY",14/3/2020
2792,九龍城 Kowloon City,"福佬村道57號
NO.57 FUK LO TSUN ROAD",14/3/2020
2793,九龍城 Kowloon City,"窩打老道75號
NO. 75 WATERLOO ROAD",14/3/2020
2794,九龍城 Kowloon City,"鳳儀街6號
NO.6 FUNG YI STREET",14/3/2020
2795,九龍城 Kowloon City,"增輝樓
JENFAIR BUILDING",14/3/2020
2796,九龍城 Kowloon City,"廣播道81號尚御1座
BLOCK 1, MERIDIAN HILL, NO.81 BROADCAST DRIVE",14/3/2020
2797,九龍城 Kowloon City,"德安街11號黃埔花園紅棉苑4座
BLOCK 4, COTTON TREE MANSIONS, WHAMPOA GARDEN, NO.11 TAK ON STREET",14/3/2020
2798,九龍城 Kowloon City,"德康街3號黃埔花園銀竹苑1座
BLOCK 1, BAMBOO MANSIONS, WHAMPOA GARDEN, NO.3 TAK HONG STREET",14/3/2020
2799,九龍城 Kowloon City,"德康街3號黃埔花園銀竹苑2座
BLOCK 2, BAMBOO MANSIONS, WHAMPOA GARDEN, NO.3 TAK HONG STREET",14/3/2020
2800,九龍城 Kowloon City,"德豐街7號黃埔花園青樺苑7座
BLOCK 7, OAK MANSIONS, WHAMPOA GARDEN, NO.7 TAK FUNG STREET",14/3/2020
2801,九龍城 Kowloon City,"德豐街8號黃埔花園百合苑8座
BLOCK 8, LILY MANSIONS, WHAMPOA GARDEN, NO.8 TAK FUNG STREET",14/3/2020
2802,九龍城 Kowloon City,"樂民新邨樂基樓A座
BLOCK A, LOK KEI LAU, LOK MAN SUN CHUEN",14/3/2020
2803,九龍城 Kowloon City,"樂民新邨樂德樓C座
BLOCK C, LOK TAK LAU, LOK MAN SUN CHUEN",14/3/2020
2804,九龍城 Kowloon City,"機利士大廈
GILLIES MANSION",14/3/2020
2805,九龍城 Kowloon City,"興仁街31號
NO.31 HING YAN STREET",14/3/2020
2806,九龍城 Kowloon City,"興邦大廈
HING BANK BUILDING",14/3/2020
2807,九龍城 Kowloon City,"興發大廈
HING FAT BUILDING",14/3/2020
2808,九龍城 Kowloon City,"興賢街3號
NO.3 HING YIN STREET",14/3/2020
2809,九龍城 Kowloon City,"興賢街6號
NO.6 HING YIN STREET",14/3/2020
