編號 No.,區 District,地址 Address,家居檢疫最後日期 End Date of Home Quarantine Order
5026,油尖旺 Yau Tsim Mong,"新填地街55號
NO.55 RECLAMATION STREET",09/03/2020
5027,油尖旺 Yau Tsim Mong,"新漢大樓
SUN HON HOUSE",09/03/2020
5028,油尖旺 Yau Tsim Mong,"榮達樓
WING TAK MANSION",09/03/2020
5029,油尖旺 Yau Tsim Mong,"碧街27號
NO.27 PITT STREET",09/03/2020
5030,油尖旺 Yau Tsim Mong,"碧街9號
NO.9 PITT STREET",09/03/2020
5031,油尖旺 Yau Tsim Mong,"廟街276號
NO.276 TEMPLE STREET",09/03/2020
5032,油尖旺 Yau Tsim Mong,"廣東道3號
NO.3 CANTON ROAD",09/03/2020
5033,油尖旺 Yau Tsim Mong,"德利樓
DAVID MANSION",09/03/2020
5034,油尖旺 Yau Tsim Mong,"慶年大樓
HING LIN BUILDING",09/03/2020
5035,油尖旺 Yau Tsim Mong,"樂群街30號
NO.30 LOK KWAN STREET",09/03/2020
5036,油尖旺 Yau Tsim Mong,"衛理道18號君頤峰3座
BLOCK 3, PARC PALAIS, NO.18 WYLIE ROAD",09/03/2020
5037,油尖旺 Yau Tsim Mong,"獨立大廈
INDEPENDENT BUILDING",09/03/2020
5038,油尖旺 Yau Tsim Mong,"龍飛大廈
LUNG FAI HOUSE",09/03/2020
5039,油尖旺 Yau Tsim Mong,"彌敦道40號重慶大廈A座
BLOCK A, CHUNGKING MANSION, NO.40 NATHAN ROAD",09/03/2020
5040,油尖旺 Yau Tsim Mong,"彌敦道40號重慶大廈C座
BLOCK C, CHUNGKING MANSION, NO.40 NATHAN ROAD",09/03/2020
5041,油尖旺 Yau Tsim Mong,"彌敦道487-489號
NO.487-489 NATHAN ROAD",09/03/2020
5042,油尖旺 Yau Tsim Mong,"彌敦道607號
NO.607 NATHAN ROAD",09/03/2020
5043,油尖旺 Yau Tsim Mong,"麗星大廈
LAI SHING BUILDING",09/03/2020
5044,油尖旺 Yau Tsim Mong,"瓏璽觀海鑽8座
BLOCK 8, IMPERIAL SEACOAST, IMPERIAL CULLINAN",09/03/2020
5045,油尖旺 Yau Tsim Mong,"上海街102號
NO.102 SHANGHAI STREET",10/03/2020
5046,油尖旺 Yau Tsim Mong,"上海街106號
NO.106 SHANGHAI STREET",10/03/2020
5047,油尖旺 Yau Tsim Mong,"上海街505號
NO.505 SHANGHAI STREET",10/03/2020
5048,油尖旺 Yau Tsim Mong,"上海街631號
NO.631 SHANGHAI STREET",10/03/2020
5049,油尖旺 Yau Tsim Mong,"大角咀大廈
TAI KOK TSUI BUILDING",10/03/2020
5050,油尖旺 Yau Tsim Mong,"大角咀道86號
NO.86 TAI KOK TSUI ROAD",10/03/2020
5051,油尖旺 Yau Tsim Mong,"大角咀道88號
NO.88 TAI KOK TSUI ROAD",10/03/2020
5052,油尖旺 Yau Tsim Mong,"大南街126號
NO.126 TAI NAN STREET",10/03/2020
5053,油尖旺 Yau Tsim Mong,"大南街133號
NO.133 TAI NAN STREET",10/03/2020
5054,油尖旺 Yau Tsim Mong,"大南街66號
NO.66 TAI NAN STREET",10/03/2020
5055,油尖旺 Yau Tsim Mong,"大南街80號
NO.80 TAI NAN STREET",10/03/2020
5056,油尖旺 Yau Tsim Mong,"大南街94號
NO.94 TAI NAN STREET",10/03/2020
5057,油尖旺 Yau Tsim Mong,"友和大樓
YAU WOO BUILDING",10/03/2020
5058,油尖旺 Yau Tsim Mong,"友翔道1號御金‧國峯2座
BLOCK 2, THE CORONATION, NO.1 YAU CHEUNG ROAD",10/03/2020
5059,油尖旺 Yau Tsim Mong,"天文臺道14號
NO.14 OBSERVATORY ROAD",10/03/2020
5060,油尖旺 Yau Tsim Mong,"太子道西65號
NO.65 PRINCE EDWARD ROAD WEST",10/03/2020
5061,油尖旺 Yau Tsim Mong,"文利大廈
MANLEY HOUSE",10/03/2020
5062,油尖旺 Yau Tsim Mong,"文英樓
MAN YING BUILDING",10/03/2020
5063,油尖旺 Yau Tsim Mong,"奶路臣街38號麥花臣匯
MACPHERSON PLACE, NO.38 NELSON STREET",10/03/2020
5064,油尖旺 Yau Tsim Mong,"白加士街89號
NO.89 PARKES STREET",10/03/2020
5065,油尖旺 Yau Tsim Mong,"立信大廈
NATIONAL COURT",10/03/2020
5066,油尖旺 Yau Tsim Mong,"兆業大廈
SIU YIP HOUSE",10/03/2020
5067,油尖旺 Yau Tsim Mong,"百通大樓
PAK TUNG BUILDING",10/03/2020
5068,油尖旺 Yau Tsim Mong,"西洋菜南街55號
NO.55 SAI YEUNG CHOI STREET SOUTH",10/03/2020
5069,油尖旺 Yau Tsim Mong,"利泰大樓
LEE TAI BUILDING",10/03/2020
5070,油尖旺 Yau Tsim Mong,"利鴻大樓
LEE HUNG BUILDING",10/03/2020
5071,油尖旺 Yau Tsim Mong,"忠信大廈
CHUNG SHUN BUILDING",10/03/2020
5072,油尖旺 Yau Tsim Mong,"旺角登打士街1號
NO.1 DUNDAS STREET, MONG KOK",10/03/2020
5073,油尖旺 Yau Tsim Mong,"旺角道27號
NO.27 MONG KOK ROAD",10/03/2020
5074,油尖旺 Yau Tsim Mong,"昆輝大廈
KWUN FAI BUILDING",10/03/2020
5075,油尖旺 Yau Tsim Mong,"明華樓
MING WAH BUILDING",10/03/2020
5076,油尖旺 Yau Tsim Mong,"東角樓
TUNG KOK BUILDING",10/03/2020
5077,油尖旺 Yau Tsim Mong,"金發大廈
KAM FAT BUILDING",10/03/2020
5078,油尖旺 Yau Tsim Mong,"長發大廈
CHEUNG FAT MANSION",10/03/2020
5079,油尖旺 Yau Tsim Mong,"俊逸豪園
JOLLY GARDEN",10/03/2020
5080,油尖旺 Yau Tsim Mong,"建福大廈
KIN FOOK MANSION",10/03/2020
5081,油尖旺 Yau Tsim Mong,"柏樹街8號
NO.8 CEDAR STREET",10/03/2020
5082,油尖旺 Yau Tsim Mong,"染布房街16號
NO.16 YIM PO FONG STREET",10/03/2020
5083,油尖旺 Yau Tsim Mong,"柯士甸道西1號君臨天下3座
BLOCK 3, THE HARBOURSIDE,NO.1 AUSTIN ROAD WEST",10/03/2020
5084,油尖旺 Yau Tsim Mong,"界限大樓
BOUNDARY BUILDING",10/03/2020
5085,油尖旺 Yau Tsim Mong,"美昌大廈
MEE CHEONG BUILDING",10/03/2020
5086,油尖旺 Yau Tsim Mong,"美麗都大廈
MIRADOR MANSION",10/03/2020
5087,油尖旺 Yau Tsim Mong,"重慶大廈
CHUNGKING MANSIONS",10/03/2020
5088,油尖旺 Yau Tsim Mong,"香檳大廈
CHAMPAGNE COURT",10/03/2020
5089,油尖旺 Yau Tsim Mong,"時興大廈
CHEE HING BUILDING",10/03/2020
5090,油尖旺 Yau Tsim Mong,"梳士巴利道41號
41 SALISBURY ROAD",10/03/2020
5091,油尖旺 Yau Tsim Mong,"海庭道18號柏景灣6座
BLOCK 6, PARK AVENUE, NO.18 HOI TING ROAD",10/03/2020
5092,油尖旺 Yau Tsim Mong,"海富苑海嵐閣B座
BLOCK B, HOI LAM HOUSE, HOI FU COURT",10/03/2020
5093,油尖旺 Yau Tsim Mong,"海富苑海寧閣A座
BLOCK A, HOI NING HOUSE, HOI FU COURT",10/03/2020
5094,油尖旺 Yau Tsim Mong,"海輝道8號浪澄灣6座
BLOCK 6, THE LONG BEACH, NO.8 HOI FAI ROAD",10/03/2020
5095,油尖旺 Yau Tsim Mong,"砵蘭大樓
PORTLAND HOUSE",10/03/2020
5096,油尖旺 Yau Tsim Mong,"砵蘭街362號
NO.362 PORTLAND STREET",10/03/2020
5097,油尖旺 Yau Tsim Mong,"國鈀大廈
KOK PAH MANSION",10/03/2020
5098,油尖旺 Yau Tsim Mong,"康寧樓
HONG NING HOUSE",10/03/2020
5099,油尖旺 Yau Tsim Mong,"康樂大樓
HONG LOK MANSION",10/03/2020
5100,油尖旺 Yau Tsim Mong,"深旺道8號君滙港1座
BLOCK 1, HARBOUR GREEN, NO.8 SHAM MONG ROAD",10/03/2020
5101,油尖旺 Yau Tsim Mong,"深旺道8號君滙港3座
BLOCK 3, HARBOUR GREEN, NO.8 SHAM MONG ROAD",10/03/2020
5102,油尖旺 Yau Tsim Mong,"深旺道8號君滙港5座
BLOCK 5, HARBOUR GREEN, NO.8 SHAM MONG ROAD",10/03/2020
5103,油尖旺 Yau Tsim Mong,"眾坊街3號駿發花園5座
BLOCK 5, PROSPEROUS GARDEN, NO.3 PUBLIC SQUARE STREET",10/03/2020
5104,油尖旺 Yau Tsim Mong,"博文街6號
NO.6 POK MAN STREET",10/03/2020
5105,油尖旺 Yau Tsim Mong,"登打士街1號
1 DUNDAS STREET",10/03/2020
5106,油尖旺 Yau Tsim Mong,"華苑
LAWISON BUILDING",10/03/2020
5107,油尖旺 Yau Tsim Mong,"華康樓
WAH HONG BUILDING",10/03/2020
5108,油尖旺 Yau Tsim Mong,"華豐大廈
NEW LUCKY HOUSE",10/03/2020
5109,油尖旺 Yau Tsim Mong,"順景大廈A座
BLOCK A, SHUN KING BUILDING",10/03/2020
5110,油尖旺 Yau Tsim Mong,"新填地街203號
NO.203 RECLAMATION STREET",10/03/2020
5111,油尖旺 Yau Tsim Mong,"新填地街326號
NO.326 RECLAMATION STREET",10/03/2020
5112,油尖旺 Yau Tsim Mong,"新填地街364號
NO.364 RECLAMATION STREET",10/03/2020
5113,油尖旺 Yau Tsim Mong,"新萬利大廈
NEW MAN LEE BUILDING",10/03/2020
5114,油尖旺 Yau Tsim Mong,"煒亨大廈
WAI HANG BUILDING",10/03/2020
5115,油尖旺 Yau Tsim Mong,"福民大樓
FOOK MAN MANSION",10/03/2020
5116,油尖旺 Yau Tsim Mong,"福利街8號港灣豪庭3座
BLOCK 3, METRO HARBOUR VIEW, NO.8 FUK LEE STREET",10/03/2020
5117,油尖旺 Yau Tsim Mong,"福禧樓
FOOK HEI MANSION",10/03/2020
5118,油尖旺 Yau Tsim Mong,"窩打老道8號1座
BLOCK 1, 8 WATERLOO ROAD",10/03/2020
5119,油尖旺 Yau Tsim Mong,"窩打老道8號2座
BLOCK 2, 8 WATERLOO ROAD",10/03/2020
5120,油尖旺 Yau Tsim Mong,"遠東發展旺角大廈
FAR EAST CONSORTIUM MONGKOK BUILDING",10/03/2020
5121,油尖旺 Yau Tsim Mong,"廟街113號
NO.113 TEMPLE STREET",10/03/2020
5122,油尖旺 Yau Tsim Mong,"廟街222號
NO.222 TEMPLE STREET",10/03/2020
5123,油尖旺 Yau Tsim Mong,"廣東道1002號
NO.1002 CANTON ROAD",10/03/2020
5124,油尖旺 Yau Tsim Mong,"廣東道1069號
NO.1069 CANTON ROAD",10/03/2020
5125,油尖旺 Yau Tsim Mong,"廣東道1100號
NO.1100 CANTON ROAD",10/03/2020
5126,油尖旺 Yau Tsim Mong,"德豐大廈
TAK FUNG BUILDING",10/03/2020
5127,油尖旺 Yau Tsim Mong,"衛理徑19號衛理苑D座
BLOCK D, WYLIE COURT, NO.19 WYLIE PATH",10/03/2020
5128,油尖旺 Yau Tsim Mong,"興隆大樓
HING LUNG BUILDING",10/03/2020
5129,油尖旺 Yau Tsim Mong,"彌敦道32-34號
32-34 NATHAN ROAD",10/03/2020
5130,油尖旺 Yau Tsim Mong,"彌敦道40號
NO.40 NATHAN ROAD",10/03/2020
5131,油尖旺 Yau Tsim Mong,"鴻輝大廈
HUNG FAI BUILDING",10/03/2020
5132,油尖旺 Yau Tsim Mong,"GRAND AUSTIN TOWER 3A, GRAND AUSTIN
",11/03/2020
5133,油尖旺 Yau Tsim Mong,"SKYPARK
",11/03/2020
5134,油尖旺 Yau Tsim Mong,"上海街409號
NO.409 SHANGHAI STREET",11/03/2020
5135,油尖旺 Yau Tsim Mong,"上海街630號
NO.630 SHANGHAI STREET",11/03/2020
5136,油尖旺 Yau Tsim Mong,"上海街718號
NO.718 SHANGHAI STREET",11/03/2020
5137,油尖旺 Yau Tsim Mong,"大南街129號
NO.129 TAI NAN STREET",11/03/2020
5138,油尖旺 Yau Tsim Mong,"大南街74號
NO.74 TAI NAN STREET",11/03/2020
5139,油尖旺 Yau Tsim Mong,"山東街88號
NO.88 SHANTUNG STREET",11/03/2020
5140,油尖旺 Yau Tsim Mong,"中和樓
CHUNG WO BUILDING",11/03/2020
5141,油尖旺 Yau Tsim Mong,"中堅樓
CHUNG KIN BUILDING",11/03/2020
5142,油尖旺 Yau Tsim Mong,"太子道西111號
NO.111 PRINCE EDWARD ROAD WEST",11/03/2020
5143,油尖旺 Yau Tsim Mong,"太子道西79號
NO.79 PRINCE EDWARD ROAD WEST",11/03/2020
5144,油尖旺 Yau Tsim Mong,"文英樓
MAN YING BUILDING",11/03/2020
5145,油尖旺 Yau Tsim Mong,"文蔚樓
MAN WAI BUILDING",11/03/2020
5146,油尖旺 Yau Tsim Mong,"奶路臣街38號麥花臣匯
MACPHERSON PLACE, NO.38 NELSON STREET",11/03/2020
5147,油尖旺 Yau Tsim Mong,"正康大樓
CHENG HONG BUILDING",11/03/2020
5148,油尖旺 Yau Tsim Mong,"光榮大樓
KWONG WING BUILDING",11/03/2020
5149,油尖旺 Yau Tsim Mong,"好世界洋樓
GOOD WORLD BUILDING",11/03/2020
5150,油尖旺 Yau Tsim Mong,"汝州街31-33號
NO.31-33 YU CHAU STREET",11/03/2020
5151,油尖旺 Yau Tsim Mong,"利成大廈
LEE SHING MANSION",11/03/2020
5152,油尖旺 Yau Tsim Mong,"利興大廈
LEE HING BUILDING",11/03/2020
5153,油尖旺 Yau Tsim Mong,"旺角登打士街1號
NO.1 DUNDAS STREET, MONG KOK",11/03/2020
5154,油尖旺 Yau Tsim Mong,"旺角道26號
NO.26 MONG KOK ROAD",11/03/2020
5155,油尖旺 Yau Tsim Mong,"東發大廈
TUNG FAT BUILDING",11/03/2020
5156,油尖旺 Yau Tsim Mong,"花園街180號
NO.180 FA YUEN STREET",11/03/2020
5157,油尖旺 Yau Tsim Mong,"花園街3號鴻威大廈1座
BLOCK 1, HUNG WAI BUILDING, NO.3 FA YUEN STREET",11/03/2020
5158,油尖旺 Yau Tsim Mong,"金海大廈
KAM HOI BUILDING",11/03/2020
5159,油尖旺 Yau Tsim Mong,"金碧閣
KIMBRY COURT",11/03/2020
5160,油尖旺 Yau Tsim Mong,"長樂街1號
1 CHEONG LOK STREET",11/03/2020
5161,油尖旺 Yau Tsim Mong,"泰豐大廈
TAI FUNG HOUSE",11/03/2020
5162,油尖旺 Yau Tsim Mong,"海庭道18號帝柏海灣3座
BLOCK 3, CENTRAL PARK, NO.18 HOI TING ROAD",11/03/2020
5163,油尖旺 Yau Tsim Mong,"海庭道18號柏景灣7座
BLOCK 7, PARK AVENUE, NO.18 HOI TING ROAD",11/03/2020
5164,油尖旺 Yau Tsim Mong,"海庭道8號富榮花園10座
BLOCK 10, CHARMING GARDEN, NO.8 HOI TING ROAD",11/03/2020
5165,油尖旺 Yau Tsim Mong,"海庭道8號富榮花園16座
BLOCK 16, CHARMING GARDEN, NO.8 HOI TING ROAD",11/03/2020
5166,油尖旺 Yau Tsim Mong,"海富苑海欣閣F座
BLOCK F, HOI YAN HSE, HOI FU COURT",11/03/2020
5167,油尖旺 Yau Tsim Mong,"海輝道11號維港灣2座
BLOCK 2, ISLAND HARBOURVIEW, NO.11 HOI FAI ROAD",11/03/2020
5168,油尖旺 Yau Tsim Mong,"海輝道11號維港灣3座
BLOCK 3, ISLAND HARBOURVIEW, NO.11 HOI FAI ROAD",11/03/2020
5169,油尖旺 Yau Tsim Mong,"海輝道18號一號銀海1座
BLOCK 1, ONE SILVERSEA, NO.18 HOI FAI ROAD",11/03/2020
5170,油尖旺 Yau Tsim Mong,"海輝道8號浪澄灣5座
BLOCK 5, THE LONG BEACH, NO.8 HOI FAI ROAD",11/03/2020
5171,油尖旺 Yau Tsim Mong,"荔枝角道139-141號
NO.139-141 LAI CHI KOK ROAD",11/03/2020
5172,油尖旺 Yau Tsim Mong,"荔枝角道171號
NO.171 LAI CHI KOK ROAD",11/03/2020
5173,油尖旺 Yau Tsim Mong,"基隆街23號
NO.23 KI LUNG STREET",11/03/2020
5174,油尖旺 Yau Tsim Mong,"基隆街32A號
NO.32A KI LUNG STREET",11/03/2020
5175,油尖旺 Yau Tsim Mong,"基隆街71號
NO.71 KI LUNG STREET",11/03/2020
5176,油尖旺 Yau Tsim Mong,"眾坊街59號
NO.59 PUBLIC SQUARE STREET",11/03/2020
5177,油尖旺 Yau Tsim Mong,"通菜街71號
NO.71 TUNG CHOI STREET",11/03/2020
5178,油尖旺 Yau Tsim Mong,"富達大廈
FOO TAT BUILDING",11/03/2020
5179,油尖旺 Yau Tsim Mong,"弼街62號
NO.62 BUTE STREET",11/03/2020
5180,油尖旺 Yau Tsim Mong,"華懋王子大廈
MONG KOK BUILDING",11/03/2020
5181,油尖旺 Yau Tsim Mong,"貴華閣
KWAI WAH COURT",11/03/2020
5182,油尖旺 Yau Tsim Mong,"匯萃
THE PASEO",11/03/2020
5183,油尖旺 Yau Tsim Mong,"塘尾道198A號
NO.198A TONG MI ROAD",11/03/2020
5184,油尖旺 Yau Tsim Mong,"新填地街350號
NO.350 RECLAMATION STREET",11/03/2020
5185,油尖旺 Yau Tsim Mong,"新填地街375號
NO.375 RECLAMATION STREET",11/03/2020
5186,油尖旺 Yau Tsim Mong,"新填地街381號
NO.381 RECLAMATION STREET",11/03/2020
5187,油尖旺 Yau Tsim Mong,"源發大廈
YUEN FAT BUILDING",11/03/2020
5188,油尖旺 Yau Tsim Mong,"溫莎大廈
WINDSOR MANSION",11/03/2020
5189,油尖旺 Yau Tsim Mong,"嘉和大廈
KA WOO BUILDING",11/03/2020
5190,油尖旺 Yau Tsim Mong,"嘉峰大廈
KA FUNG MANSION",11/03/2020
5191,油尖旺 Yau Tsim Mong,"榮光大廈
WING KWONG BUILDING",11/03/2020
5192,油尖旺 Yau Tsim Mong,"碧華大廈
PIK WAH BUILDING",11/03/2020
5193,油尖旺 Yau Tsim Mong,"福利街8號港灣豪庭9座
BLOCK 9, METRO HARBOUR VIEW, NO.8 FUK LEE STREET",11/03/2020
5194,油尖旺 Yau Tsim Mong,"福群大廈
FOK KWAN BUILDING",11/03/2020
5195,油尖旺 Yau Tsim Mong,"廟街15號
NO.15 TEMPLE STREET",11/03/2020
5196,油尖旺 Yau Tsim Mong,"廣和大廈
KWONG WO BUILDING",11/03/2020
5197,油尖旺 Yau Tsim Mong,"廣裕大廈
KWONG YU BUILDING",11/03/2020
5198,油尖旺 Yau Tsim Mong,"德成軒
CITY 18",11/03/2020
5199,油尖旺 Yau Tsim Mong,"樂道27號
NO.27 LOCK ROAD",11/03/2020
5200,油尖旺 Yau Tsim Mong,"興旺大廈
HING WONG MANSION",11/03/2020
5201,油尖旺 Yau Tsim Mong,"彌敦道50號
NO.50 NATHAN ROAD",11/03/2020
5202,油尖旺 Yau Tsim Mong,"彌敦道550號
NO.550 NATHAN ROAD",11/03/2020
5203,油尖旺 Yau Tsim Mong,"鴻添大樓
HUNG TIM BUILDING",11/03/2020
5204,油尖旺 Yau Tsim Mong,"麗明大廈
LAI MING BUILDING",11/03/2020
5205,油尖旺 Yau Tsim Mong,"麗東大廈
LYTON BUILDING",11/03/2020
5206,油尖旺 Yau Tsim Mong,"寶亨大廈
PO HANG BUILDING",11/03/2020
5207,油尖旺 Yau Tsim Mong,"櫻桃街38號海桃灣1座
BLOCK 1, FLORIENT RISE, NO.38 CHERRY STREET",11/03/2020
5208,油尖旺 Yau Tsim Mong,"上海街285號
NO.285 SHANGHAI STREET",12/03/2020
5209,油尖旺 Yau Tsim Mong,"上海街389號
NO.389 SHANGHAI STREET",12/03/2020
5210,油尖旺 Yau Tsim Mong,"千歲大廈
TSIN SHUI BUILDING",12/03/2020
5211,油尖旺 Yau Tsim Mong,"大角咀大廈
TAI KOK TSUI BUILDING",12/03/2020
5212,油尖旺 Yau Tsim Mong,"大南街57-59號
57-59 TAI NAN STREET",12/03/2020
5213,油尖旺 Yau Tsim Mong,"大南街64號
NO.64 TAI NAN STREET",12/03/2020
5214,油尖旺 Yau Tsim Mong,"山東街11號
NO.11 SHANTUNG STREET",12/03/2020
5215,油尖旺 Yau Tsim Mong,"中原樓
CHUNG YUEN BUILDING",12/03/2020
5216,油尖旺 Yau Tsim Mong,"仁安大廈
YAN ON BUILDING",12/03/2020
5217,油尖旺 Yau Tsim Mong,"仁俊大廈
YEN CHUN MANSION",12/03/2020
5218,油尖旺 Yau Tsim Mong,"太子道西63號
NO.63 PRINCE EDWARD ROAD WEST",12/03/2020
5219,油尖旺 Yau Tsim Mong,"文英樓
MAN YING BUILDING",12/03/2020
5220,油尖旺 Yau Tsim Mong,"平安大樓
ALHAMBRA BUILDING",12/03/2020
5221,油尖旺 Yau Tsim Mong,"生發大廈
SANG FAT MANSION",12/03/2020
5222,油尖旺 Yau Tsim Mong,"有成大廈
MASCOT HOUSE",12/03/2020
5223,油尖旺 Yau Tsim Mong,"利華大廈
LEE WAH BUILDING",12/03/2020
5224,油尖旺 Yau Tsim Mong,"吳松街43號
NO.43 WOOSUNG STREET",12/03/2020
5225,油尖旺 Yau Tsim Mong,"吳淞大樓
WOOSUNG HOUSE",12/03/2020
5226,油尖旺 Yau Tsim Mong,"宏安大廈
WANG ON BUILDING",12/03/2020
5227,油尖旺 Yau Tsim Mong,"京士柏山
KING'S PARK HILL",12/03/2020
5228,油尖旺 Yau Tsim Mong,"忠利大廈
CHUNG LEE BUILDING",12/03/2020
5229,油尖旺 Yau Tsim Mong,"忠信大廈
CHUNG SHUN BUILDING",12/03/2020
5230,油尖旺 Yau Tsim Mong,"昌富大廈
CHEONG FU MANSION",12/03/2020
5231,油尖旺 Yau Tsim Mong,"花園街108號
NO.108 FA YUEN STREET",12/03/2020
5232,油尖旺 Yau Tsim Mong,"金冠大廈
GOLDEN CROWN COURT",12/03/2020
5233,油尖旺 Yau Tsim Mong,"金輪大廈
KINGLAND APARTMENTS",12/03/2020
5234,油尖旺 Yau Tsim Mong,"長興大廈
CHEUNG HING MANSION",12/03/2020
5235,油尖旺 Yau Tsim Mong,"南楓樓
NAM FUNG MANSION",12/03/2020
5236,油尖旺 Yau Tsim Mong,"柏樹街4號
NO.4 CEDAR STREET",12/03/2020
5237,油尖旺 Yau Tsim Mong,"柯士甸大廈
AUSTIN MANSION",12/03/2020
5238,油尖旺 Yau Tsim Mong,"柯士甸道西1號漾日居3座
TOWER 3, THE WATERFRONT, 1 AUSTIN ROAD WEST",12/03/2020
5239,油尖旺 Yau Tsim Mong,"柯士甸道西1號擎天半島6座
BLOCK 6, SORRENTO, NO.1 AUSTIN ROAD WEST",12/03/2020
5240,油尖旺 Yau Tsim Mong,"皇上皇大廈
REX BUILDING",12/03/2020
5241,油尖旺 Yau Tsim Mong,"紅鸞道8號
NO.8 HUNG LUEN ROAD",12/03/2020
5242,油尖旺 Yau Tsim Mong,"美明大廈
MAY MING BUILDING",12/03/2020
5243,油尖旺 Yau Tsim Mong,"美麗都大廈
MIRADOR MANSION",12/03/2020
5244,油尖旺 Yau Tsim Mong,"重慶大廈
CHUNGKING MANSIONS",12/03/2020
5245,油尖旺 Yau Tsim Mong,"海帆道11號凱帆軒3座
BLOCK 3, HAMPTON PLACE, NO.11 HOI FAN ROAD",12/03/2020
5246,油尖旺 Yau Tsim Mong,"海泓道1號帝峯．皇殿6座
BLOCK 6, THE HERMITAGE, NO.1 HOI WANG ROAD",12/03/2020
5247,油尖旺 Yau Tsim Mong,"海庭道8號富榮花園11座
BLOCK 11, CHARMING GARDEN, NO.8 HOI TING ROAD",12/03/2020
5248,油尖旺 Yau Tsim Mong,"海庭道8號富榮花園12座
BLOCK 12, CHARMING GARDEN, NO.8 HOI TING ROAD",12/03/2020
5249,油尖旺 Yau Tsim Mong,"海富苑海裕閣E座
BLOCK E, HOI YU HOUSE, HOI FU COURT",12/03/2020
5250,油尖旺 Yau Tsim Mong,"海輝道11號維港灣5座
BLOCK 5, ISLAND HARBOURVIEW, NO.11 HOI FAI ROAD",12/03/2020
5251,油尖旺 Yau Tsim Mong,"海輝道11號維港灣7座
BLOCK 7, ISLAND HARBOURVIEW, NO.11 HOI FAI ROAD",12/03/2020
5252,油尖旺 Yau Tsim Mong,"海輝道18號一號銀海5座
BLOCK 5, ONE SILVERSEA, NO.18 HOI FAI ROAD",12/03/2020
5253,油尖旺 Yau Tsim Mong,"砵蘭街104號
NO.104 PORTLAND STREET",12/03/2020
5254,油尖旺 Yau Tsim Mong,"砵蘭街302號
NO.302 PORTLAND STREET",12/03/2020
5255,油尖旺 Yau Tsim Mong,"砵蘭街328號
NO.328 PORTLAND STREET",12/03/2020
5256,油尖旺 Yau Tsim Mong,"荔枝角道149號
NO.149 LAI CHI KOK ROAD",12/03/2020
5257,油尖旺 Yau Tsim Mong,"偉晴街36號偉晴閣B座
BLOCK B, WAI CHING COURT, NO.36 WAI CHING STREET",12/03/2020
5258,油尖旺 Yau Tsim Mong,"康僑大廈
HONG KIU MANSION",12/03/2020
5259,油尖旺 Yau Tsim Mong,"得如樓大廈
TAK YUE MANSION",12/03/2020
5260,油尖旺 Yau Tsim Mong,"通菜街138號
NO.138 TUNG CHOI STREET",12/03/2020
5261,油尖旺 Yau Tsim Mong,"都匯
GRAND METRO",12/03/2020
5262,油尖旺 Yau Tsim Mong,"凱旋門摩天閣(1座)
SKY TOWER (BLOCK 1), THE ARCH, UNION SQUARE",12/03/2020
5263,油尖旺 Yau Tsim Mong,"博文街8號
NO.8 POK MAN STREET",12/03/2020
5264,油尖旺 Yau Tsim Mong,"華新大廈
WAH SUN BUILDING",12/03/2020
5265,油尖旺 Yau Tsim Mong,"逸新
NOVI",12/03/2020
5266,油尖旺 Yau Tsim Mong,"黑布街25號
NO.25 HAK PO STREET",12/03/2020
5267,油尖旺 Yau Tsim Mong,"新填地街222號
NO. 222 RECLAMATION STREET",12/03/2020
5268,油尖旺 Yau Tsim Mong,"新填地街415號
NO.415 RECLAMATION STREET",12/03/2020
5269,油尖旺 Yau Tsim Mong,"新興大廈
SUN HING BUILDING",12/03/2020
5270,油尖旺 Yau Tsim Mong,"裕旺大廈
YUE WONG BUILDING",12/03/2020
5271,油尖旺 Yau Tsim Mong,"僑業大廈
KIU YIP BUILDING",12/03/2020
5272,油尖旺 Yau Tsim Mong,"僑豐大廈
KIU FUNG MANSION",12/03/2020
5273,油尖旺 Yau Tsim Mong,"儉德大廈
KIM TAK BUILDING",12/03/2020
5274,油尖旺 Yau Tsim Mong,"廟街45號萬成大廈
MAN SHING BUILDING, NO.45 TEMPLE STREET",12/03/2020
5275,油尖旺 Yau Tsim Mong,"廣東大樓
CANTON BUILDING",12/03/2020
5276,油尖旺 Yau Tsim Mong,"廣東道1042號
NO.1042 CANTON ROAD",12/03/2020
5277,油尖旺 Yau Tsim Mong,"廣東道188號港景峯2座
BLOCK 2, THE VICTORIA TOWERS, NO.188 CANTON ROAD",12/03/2020
5278,油尖旺 Yau Tsim Mong,"廣東道876號
NO.876 CANTON ROAD",12/03/2020
5279,油尖旺 Yau Tsim Mong,"廣東道945號
NO.945 CANTON ROAD",12/03/2020
5280,油尖旺 Yau Tsim Mong,"廣源大廈
KWONG YUEN BUILDING",12/03/2020
5281,油尖旺 Yau Tsim Mong,"廣福大廈
KWONG FOOK BUILDING",12/03/2020
5282,油尖旺 Yau Tsim Mong,"慶華大樓
HING WAH BUILDING",12/03/2020
5283,油尖旺 Yau Tsim Mong,"衛理道18號君頤峰6座
BLOCK 6, PARC PALAIS, NO.18 WYLIE ROAD",12/03/2020
5284,油尖旺 Yau Tsim Mong,"彌敦道380號
NO.380 NATHAN ROAD",12/03/2020
5285,油尖旺 Yau Tsim Mong,"彌敦道58號
NO.58 NATHAN ROAD",12/03/2020
